cid	smiles	desc
92779	NC1=C(C2=CC(F)=C(Cl)C=C2)C=C(F)C=C1	NC1=C(Br)C=C(F)C=C1.OB(O)C1=CC(F)=C(Cl)C=C1.CCO.CC1=CC=CC=C1.O.C1=CC=C([PH](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd]([PH](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([PH](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[PH](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1
92780	CCOC(=O)N(CCCCN1CC=C(C2=CC=CC=C2)CC1)C1=C(C(N)=O)C=CC([N+](=O)[O-])=C1	CCOC(=O)N(CCCCN1CC=C(C2=CC=CC=C2)CC1)C1=C(C(=O)O)C=CC([N+](=O)[O-])=C1.[NH4+].CC#N.O.[OH-].C1=CC=NC=C1
92781	CC[C@@H]1C(=O)N(C)C2=C(N=C(C3=CC(OC)=NC=C3)N=C2)N1C1CCCC1	CC[C@@H]1C(=O)N(C)C2=C(N=C(C3=CC(F)=NC=C3)N=C2)N1C1CCCC1.CO.[Na+].[OH-]
92782	O=[N+]([O-])C1=CN=CC(Br)=C1O	BrBr.O=[N+]([O-])C1=C(O)C=CN=C1.O
92783	CCCN1CCC2=C(C1)C(N(CCO)C1=CC=CC=C1)=NC(NC1=CC=C(C3=CN=CO3)C=C1)=N2	CCC=O.OCCN(C1=CC=CC=C1)C1=NC(NC2=CC=C(C3=CN=CO3)C=C2)=NC2=C1CNCC2.CC(=O)O.CO.[BH3-]C#N.[Na+]
92784	CC1=CC(NC2=C(C(N)=O)N=NC(N[C@@H]3CCCC[C@@H]3N)=C2)=NC(C(C)C)=C1	CC1=CC(NC2=C(C(N)=O)N=NC(N[C@@H]3CCCC[C@@H]3NC(=O)OC(C)(C)C)=C2)=NC(C(C)C)=C1.ClCCl.O=C(O)C(F)(F)F
92785	CN(CC1=C(F)C=C2C(=N1)C=CN2COCC[Si](C)(C)C)C1=NC=CC(NC2=NNC(C3CC3)=C2)=N1	CNCC1=C(F)C=C2C(=N1)C=CN2COCC[Si](C)(C)C.ClC1=NC=CC(NC2=NNC(C3CC3)=C2)=N1.CC(C)C(O)C(C)C.CCN(C(C)C)C(C)C
92786	NC1=NN=C(C2=CC=C(C(=O)O)C=C2)S1	COC(=O)C1=CC=C(C2=NN=C(N)S2)C=C1.O.O=C(O)C(F)(F)F.[Na+].[OH-]
92787	CC(C)(C)OC(=O)N(C1=CSC=N1)S(=O)(=O)C1=CC(Cl)=C(OC2=C(C3=CN=NC=C3)C=C(F)C(C(F)(F)F)=C2)C=C1F	CC(C)(C)OC(=O)N(C1=CSC=N1)S(=O)(=O)C1=C(F)C=C(F)C(Cl)=C1.OC1=C(C2=CN=NC=C2)C=C(F)C(C(F)(F)F)=C1.C1CCOC1.CN(C)C=O.C[Si](C)(C)[N-][Si](C)(C)C.O.[Cl-].[Li+].[NH4+]
92788	COC1=CC2=NC=NC(OC3=CC(Cl)=C(NC(=O)OCC4CCCCCC4)C=C3)=C2C=C1OC	COC1=CC2=NC=NC(OC3=CC(Cl)=C(N)C=C3)=C2C=C1OC.O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl.OCC1CCCCCC1.CCN(CC)CC.CC1=CC=CC=C1.ClCCl.O=C([O-])O.[Na+]
92789	CCC(CC1=CC(CNC(=O)C2=CC=C(C(F)(F)F)C=C2)=C(OC)C=C1)C(=O)O	CCOC(=O)C(CC)CC1=CC(CNC(=O)C2=CC=C(C(F)(F)F)C=C2)=C(OC)C=C1.CCO.Cl.[Na+].[OH-]
92790	CC1=C(C(=O)NC2=C(F)C=C3NN=CC3=C2)C(C2=CC=CC(F)=C2F)CC(=O)N1	CC1=C(C(=O)O)C(C2=CC=CC(F)=C2F)CC(=O)N1.NC1=C(F)C=C2NN=CC2=C1.CCOC(C)=O.CN(C)C=O.ClCCl.O=C(Cl)C(=O)Cl.C1=CC=NC=C1
92791	CC1(C)C(C=C(Br)C2=CC=C(Cl)C=C2)C1C(=O)O	CCOC(=O)C1C(C=C(Br)C2=CC=C(Cl)C=C2)C1(C)C.CCO.O.[Na+].[OH-]
92792	CS(=O)(=O)NCC1=NC2=C(N=CC(Br)=C2)S1	CS(=O)(=O)Cl.NCC1=NC2=C(N=CC(Br)=C2)S1.ClCCl.C1=CC=NC=C1
92793	C[C@H](NC(=O)OC(C)(C)C)C(=O)N(C)CC1=CC=CC=C1	CNCC1=CC=CC=C1.C[C@H](NC(=O)OC(C)(C)C)C(=O)O.C1CCOC1.CC(C)COC(=O)Cl.CCN(CC)CC.O=C([O-])O.[Na+]
92794	COCCCCCCCOC1=CC=C(C(=O)O)C=C1	COCCCCCCCOC1=CC=C(C(=O)OC)C=C1.C1CCOC1.CCO.[Na+].[OH-]
92795	COC1=CC=CC=C1N1CCN(CC(=O)N[C@@H](COCC2=CC=CC=C2)C(=O)NC2=CC=C(OC3=CC=C(F)C=C3)C=C2)CC1	COC1=CC=CC=C1N1CCN(CC(=O)O)CC1.N[C@@H](COCC1=CC=CC=C1)C(=O)NC1=CC=C(OC2=CC=C(F)C=C2)C=C1.Cl
92796	CC(=O)NC1=CC(OC2=CC(NC3=CC=CC=C3)=C([N+](=O)[O-])C=N2)=CC=C1	CC(=O)NC1=CC=CC(O)=C1.O=[N+]([O-])C1=C(NC2=CC=CC=C2)C=C(Cl)N=C1.CN(C)C=O.O.[H-].[Na+]
92797	CC1CCC(C(=O)N(C2=C(C(=O)O)SC(C#CC(C)(C)CCO)=C2)C2CCC(OC3CCOC3)CC2)CC1	COC(=O)C1=C(N(C(=O)C2CCC(C)CC2)C2CCC(OC3CCOC3)CC2)C=C(C#CC(C)(C)CCO)S1.C1CCOC1.CO.[Na+].[OH-]
92798	COC(=O)C1=CC=C(CNC2=NC=CC(C3=CC(F)=C(O)C=C3)=N2)C=C1	COC(=O)C1=CC=C(CNC2=NC=CC(C3=CC(F)=C(OCC4=CC=CC=C4)C=C3)=N2)C=C1.CCOC(C)=O.[Pd]
92799	CC(C)(C)[C@@H](CO)NCC1=CC=CC=C1	CC(C)(C)[C@H](N)CO.O=CC1=CC=CC=C1.[BH4-].[Na+].C1=CC=CC=C1
92800	OCCCCCCCCOC1=CC=C2C(=C1)C1=CC=CC=C1N2C1=CC=CC=C1	OCCCCCCCCBr.OC1=CC=C2C(=C1)C1=CC=CC=C1N2C1=CC=CC=C1.C1=CC=C2C(=C1)NC1=CC=CC=C12
92801	OCCC1=CC(F)=C(OC2=CC(F)=C(Cl)C=C2)C=C1	OB(O)C1=CC(F)=C(Cl)C=C1.OCCC1=CC(F)=C(O)C=C1.CC(=O)[O-].CC(=O)[O-].ClCCl.[Cu+2].C1=CC=NC=C1
92802	CC(CC1=NC=CC(C2=CC3=NC=CN3C=C2)=C1)NC(=O)OC(C)(C)C	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CC(N)CC1=NC=CC(C2=CC3=NC=CN3C=C2)=C1.C1CCOC1.CCOC(C)=O.ClCCl.O.[Cl-].[Na+].[Na+].[OH-]
92803	NC1(C2=CC=C(C3=C(C4=CC=CC=C4)OC4=C(C=C(OC(F)(F)F)C=C4)C3=O)C=C2)CCC1	CC(C)(C)OC(=O)NC1(C2=CC=C(C3=C(C4=CC=CC=C4)OC4=C(C=C(OC(F)(F)F)C=C4)C3=O)C=C2)CCC1.NC1(C2=CC=C(C3=C(C4=CC=CC=C4)OC4=C(C=C(F)C=C4)C3=O)C=C2)CCC1
92804	CCC1(COCCCCO)COC1	CCC1(CBr)COC1.OCCCCO.CCCCCCC.CCCC[N+](CCCC)(CCCC)CCCC.O.[Br-].[Na+].[OH-]
92805	O=[N+]([O-])C1=C(CBr)C=CC(I)=C1	CC1=C([N+](=O)[O-])C=C(I)C=C1.O=C1CCC(=O)N1Br.ClC(Cl)(Cl)Cl.O=C(OOC(=O)C1=CC=CC=C1)C1=CC=CC=C1
92806	CCOP(=O)(CCCCC1=CC=CC=C1)CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)OC	CCOP(=O)(CCCCC1=CC=CC=C1)CC(=O)O.COC(=O)[C@@H](N)CC1=CC=C(O)C=C1.CC#N.CCN(CC)CC.CO.Cl.O=C(N1C=CN=C1)N1C=CN=C1
92807	CCN(CC)CC(O)CNC(=O)C1=C(C)NC2=C1CCCC2=O	CCN(CC)CC(O)CN.CC1=C(C(=O)O)C2=C(N1)C(=O)CCC2.CCN(CC)CC.CCN=C=NCCCN(C)C.CN(C)C=O.ON1N=NC2=CC=CC=C21
92808	CC(C)C1=NN(C2=CC=CN=C2)C(NC(=O)OC2=CC=CC=C2)=C1	CC(C)C1=NN(C2=CC=CN=C2)C(N)=C1.O=C(Cl)OC1=CC=CC=C1.ClCCl.O=C([O-])[O-].[K+].[K+]
92809	CCC1=CC(Br)=CC(CC)=C1NC(=O)C1=CC=CC=C1	CCC1=CC(Br)=CC(CC)=C1N.O=C(Cl)C1=CC=CC=C1.ClCCl.C1=CC=NC=C1
92810	COC1=CC2=C(C=C1)C(C)=CC(=O)N2CCN1CCC(NCC(=O)NC2=CC=CC=N2)CC1	COC1=CC2=C(C=C1)C(C)=CC(=O)N2CCN1CCC(N(CC(=O)NC2=CC=CC=N2)C(=O)OC(C)(C)C)CC1.ClCCl.O=C(O)C(F)(F)F
92811	COC1=CC2=NC=NC(NC3=CC(Cl)=C(F)C=C3)=C2C=C1OCCCN1CC2OCCN(CC3=CC=CC=C3)C2C1	COC1=CC2=NC=NC(NC3=CC(Cl)=C(F)C=C3)=C2C=C1O.ClCCCN1CC2OCCN(CC3=CC=CC=C3)C2C1.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)C=O.ClCCl.O=C([O-])[O-].[I-].[K+].[K+]
92812	O=C(O)CCNC(=O)C1=CC=C(OC(CC2CCCCC2)C2=CC=C(C3=CC=C(C(F)(F)F)C=C3)C=C2)C=C1	CC(C)(C)OC(=O)CCNC(=O)C1=CC=C(OC(CC2CCCCC2)C2=CC=C(C3=CC=C(C(F)(F)F)C=C3)C=C2)C=C1.C1CCOC1.Cl.[Li+].[OH-]
92813	CC1=CC(C2=NC(NC(=O)C3(C4=CC5=C(C=C4)OC(F)(F)O5)CC3)=CC(C)=C2C)=CNC1=O	COC1=C(C)C=C(C2=NC(NC(=O)C3(C4=CC5=C(C=C4)OC(F)(F)O5)CC3)=CC(C)=C2C)C=N1.CC#N.CCOC(C)=O.CO.C[Si](C)(C)I
92814	CC1=C(Br)C=CC2=NC(C(=O)O)=CN21	CCOC(=O)C1=CN2C(=N1)C=CC(Br)=C2C.CC(=O)O.CCO.[Na+].[OH-]
92815	CC(C)(C)OC(=O)NC(CC1=CC=C(C(C)(C)C)C=C1)C(=O)O	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CC(C)(C)C1=CC=C(CC(N)C(=O)O)C=C1.C1COCCO1.O.[Na+].[OH-]
92816	CC(C)C(=O)N[C@@H]1CCC2=C(C1)C1=C(C=CC(C#N)=C1)N2	CC(C)C(=O)N[C@@H]1CCC2=C(C1)C1=C(C=CC(Br)=C1)N2.N#[C][Cu].CCOC(C)=O.CN1CCCC1=O.NCCN.O.[Cu].[Cu][I]
92817	OCCC1=CC=C(NC2=CC(C(F)(F)F)=NC(OC3CCCC3)=N2)C=C1	FC(F)(F)C1=NC(OC2CCCC2)=NC(Cl)=C1.NC1=CC=C(CCO)C=C1.CN1CCCC1=O.O
92818	C[C@@](CCN1C=C(F)C(I)=CC1=O)(C(=O)O)S(C)(=O)=O	CCOC(=O)[C@@](C)(CCN1C=C(F)C(I)=CC1=O)S(C)(=O)=O.CC1CCCO1.O.[K+].[Na+].[OH-].[OH-]
92819	CCN(C(=O)OC(C)(C)C)C1=N[C@@H]2[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](O)[C@@H](C(F)F)O[C@@H]2S1	CC(C)(C)[Si](C)(C)Cl.CCN(C(=O)OC(C)(C)C)C1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](C(F)F)O[C@@H]2S1.CN(C)C=O.C1=CNC=N1
92820	FC(F)(F)C1=NC(Cl)=CC(OC2CCC3(CC2)OCCO3)=N1	FC(F)(F)C1=NC(Cl)=CC(Cl)=N1.OC1CCC2(CC1)OCCO2.C1CCOC1.[H-].[Na+]
92821	CC1SCC2=C1C(N1CCN(C(=O)OC(C)(C)C)C[C@@H]1C)=NC=N2	CC1SCC2=NC=NC(Cl)=C21.C[C@H]1CN(C(=O)OC(C)(C)C)CCN1.CCN(C(C)C)C(C)C.CCOC(C)=O.CN1CCCC1=O
92822	CC1CN(C(=O)C(F)(F)F)CCC2=C1C=CC(O)=C2	COC1=CC2=C(C=C1)C(C)CN(C(=O)C(F)(F)F)CC2.BrB(Br)Br.ClCCl
92823	CCN(CC)C/C=C\C1=C(S(=O)(=O)CC2=C(C(=O)O)C3=C(C=C2)[C@H]2C[C@H]2CO3)C=CC(F)=C1	CCN(CC)C/C=C\C1=C(S(=O)(=O)CC2=C(C(=O)OC)C3=C(C=C2)[C@H]2C[C@H]2CO3)C=CC(F)=C1.C1COCCO1.O.[Li+].[OH-]
92824	O=C(O)C1=CC(F)=C(OCC2CC2)C=N1	COC(=O)C1=CC(F)=C(OCC2CC2)C=N1.C1CCOC1.CO.Cl.[Li+].[OH-]
92825	CC(C)(NC(=O)C1=CC=CC(CN2CCNCC2)=C1)C(F)(F)F	CC(C)(C)OC(=O)N1CCN(CC2=CC(C(=O)NC(C)(C)C(F)(F)F)=CC=C2)CC1.ClCCl.O=C(O)C(F)(F)F
92826	CC(C)(O)CN1C=CC(NC(=O)C(CC2CCOCC2)C2=CC(Cl)=C(Cl)C=C2)=N1	CC(C)(O)CN1C=CC(N)=N1.O=C(O)C(CC1CCOCC1)C1=CC(Cl)=C(Cl)C=C1.CC1=CC=CC(C)=N1.ClCCl.O=C(Cl)C(=O)Cl
92827	COC1=CC=C(CC(NC(=O)C2=CC=CC3=CC=CC=C32)C(O)C2=CC=C(F)C=C2)C=C1	COC1=CC=C(CC(N)C(O)C2=CC=C(F)C=C2)C=C1.O=C(Cl)C1=CC=CC2=CC=CC=C21.CCOC(C)=O.O.O=C([O-])O.[Na+]
92828	CC1=CC(O[Si](C)(C)C(C)(C)C)=C(N)C=C1	CC(C)(C)[Si](C)(C)Cl.CC1=CC(O)=C(N)C=C1.CN(C)C=O.O.C1=CNC=N1
92829	O=C(O)CCC1=NC2=C(F)C(F)=CC(F)=C2S1	CCOC(=O)CCC1=NC2=C(F)C(F)=CC(F)=C2S1.CO.O.[Na+].[OH-]
92830	CC1=NC2=CC=CC=C2C(COC2=CC=C(I)C=C2)=C1	CC1=NC2=CC=CC=C2C(CCl)=C1.OC1=CC=C(I)C=C1.CC#N.O=C([O-])[O-].[K+].[K+]
92831	OCCCC1=CC(C(F)(F)F)=CC=C1	O=C(O)CCC1=CC(C(F)(F)F)=CC=C1.B.C1CCOC1.CSC.Cl
92832	CC1=C(Br)C=CC(CO)=C1	CC1=C(Br)C=CC(C(=O)O)=C1.B#B.C1CCOC1.O.[Na+].[OH-]
92833	COC1=C(CN2CCCCC2)C=CC(O)=C1	C1CCNCC1.COC1=C(C=O)C=CC(O)=C1.CC(=O)O[BH-](OC(C)=O)OC(C)=O.CC(C)[O-].CC(C)[O-].CC(C)[O-].CC(C)[O-].ClCCl.[Na+].[Ti+4]
92834	CCCCC/C=C\C/C=C\CCCCCCCC(CC(=O)OC)O[Si](C)(C)C(C)(C)C	CC(C)(C)[Si](C)(C)Cl.CCCCC/C=C\C/C=C\CCCCCCCC(O)CC(=O)OC.C1CCOC1.O=[N+]([O-])[O-].[Ag+].C1=CC=NC=C1
92835	CN1CCC(COC2=CC3=NC=CC(OC4=CC(Cl)=C(NC(=O)NC5CC5)C=C4)=C3C=C2C#N)CC1	C=O.N#CC1=CC2=C(OC3=CC(Cl)=C(NC(=O)NC4CC4)C=C3)C=CN=C2C=C1OCC1CCNCC1.C1CCOC1.CC(=O)O.CCOC(C)=O.CO.O=C([O-])O.[BH3-]C#N.[Na+].[Na+]
92836	CCOC1=C(C=O)C=CC(C2=C(F)C=C(F)C=C2)=C1	CCI.O=CC1=C(O)C=C(C2=C(F)C=C(F)C=C2)C=C1.CC(C)=O.O=C([O-])[O-].[K+].[K+]
92837	C1=CC=C(C2COC3=C4C(=CC=C3)C3=C(OCCN5CCNCC5)C=CC=C3N42)C=C1	CC(C)(C)OC(=O)N1CCN(CCOC2=C3C4=CC=CC5=C4N(C3=CC=C2)C(C2=CC=CC=C2)CO5)CC1.ClCCl.O=C(O)C(F)(F)F
92838	O=C1CCC2=C(C=C(OCCCCN3CCN(C4=CC=CC(Cl)=C4Cl)CC3)C=C2)N1	ClC1=C(Cl)C(N2CCNCC2)=CC=C1.O=C1CCC2=C(C=C(OCCCCCl)C=C2)N1.Cl.O.O=C([O-])[O-].[K+].[K+]
92839	NC1=CC(O)=C(C(F)(F)F)C=C1	O=[N+]([O-])C1=CC(O)=C(C(F)(F)F)C=C1.C.CO.[Pd]
92840	CCN(CC)C(=O)NCCC1=NC(C2=NC(=O)C3=CC=CC=C3S2)=CC=C1	CCN(CC)C(=O)Cl.NCCC1=NC(C2=NC(=O)C3=CC=CC=C3S2)=CC=C1.CC#N.O=C(O)C(F)(F)F.O=C([O-])[O-].[K+].[K+]
92841	CCOC(=O)[C@H]1CC[C@H](NS(=O)(=O)C2=CC3=C(Cl)N=CC(Cl)=C3C=C2)CC1	CCOC(=O)[C@H]1CC[C@H](N)CC1.O=S(=O)(Cl)C1=CC2=C(Cl)N=CC(Cl)=C2C=C1.CCN(CC)CC.ClCCl
92842	CC(C)(C)C(=O)C1=CNC2=C1N=C(C1=CC(N3CCN(C(=O)CC#N)CC3)=CC=C1)C=N2	CC(C)(C)C(=O)C1=CNC2=C1N=C(C1=CC(N3CCNCC3)=CC=C1)C=N2.N#CCC(=O)O.CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.ClCCl.O.ON1N=NC2=CC=CC=C21
92843	CC(=O)NC1=CC(C2=C3C(=CC(C(F)(F)F)=C2)N=CN3C2=CC=CC=C2)=CC=C1	CC(=O)OC(C)=O.NC1=CC(C2=C3C(=CC(C(F)(F)F)=C2)N=CN3C2=CC=CC=C2)=CC=C1.O=C([O-])[O-].[Na+].[Na+]
92844	O=C(NC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)N1CCN(C2=NSN=C2Cl)CC1	ClC1=NSN=C1N1CCNCC1.O=C=NC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1.CCN(CC)CC.CCOC(C)=O.ClCCl
92845	CC1=CC(N2CCCC2)=C2C=C(Br)C(O)=CC2=N1	CC1=CC(N2CCCC2)=C2C=C(Br)C(OCC3=CC=CC=C3)=CC2=N1.ClCCl.[Cl][Ti]([Cl])([Cl])[Cl].[Na]
92846	CC1=C(C(C2=C(F)C=CC(F)=C2)S(=O)(=O)C2=CC=C(F)C=C2)C=NC(C(=O)NCCNC(=O)OC(C)(C)C)=C1	CC(C)(C)OC(=O)NCCN.CC1=C(C(C2=C(F)C=CC(F)=C2)S(=O)(=O)C2=CC=C(F)C=C2)C=NC(C(=O)O)=C1.CCN=C=NCCCN(C)C.CCOC(C)=O.CN1CCOCC1.Cl.ClCCl.ON1N=NC2=CC=CC=C21
92847	COC(=O)CC1=CC(OCC[C@H](C)O)=CC=C1	COC(=O)CC1=CC=CC(O)=C1.CC1=CC=C(S(=O)(=O)OCC[C@H](C)O)C=C1.CCCCCC.CN(C)C=O.O=C([O-])[O-].[Cs+].[Cs+]
92848	CCOC(=O)C(=O)NC1=C([N+](=O)[O-])C=C(Cl)C=C1C(F)(F)F	CCOC(=O)C(=O)NC1=C(C(F)(F)F)C=C(Cl)C=C1.O=[N+]([O-])O.O=S(=O)(O)O
92849	CCC(C(=O)OC1=CC=C(SC)C=C1)C1=CC=CC=C1	CCC(C(=O)O)C1=CC=CC=C1.CSC1=CC=C(O)C=C1.C(=NC1CCCCC1)=NC1CCCCC1.ClCCl
92850	CCOC(=O)[C@@H]1CCC[C@@H]1NS(=O)(=O)C1=CC=C(Cl)C=C1	CCOC(=O)[C@@H]1CCC[C@@H]1N.O=S(=O)(Cl)C1=CC=C(Cl)C=C1.C1CCOC1.CCN(CC)CC.CCOCC
92851	CC1=C(Br)C=C(N)C(N)=N1	CC1=NC(N)=C([N+](=O)[O-])C=C1Br.CCO.Cl.O.[Fe]
92852	CCOC(=O)N1CCN(C2=C(C)C(NC3CC3)=C([N+](=O)[O-])C=C2F)CC1	CCOC(=O)N1CCN(C2=C(C)C(F)=C([N+](=O)[O-])C=C2F)CC1.NC1CC1.CS(C)=O.[F-].[K+]
92853	COC(=O)C1=C(F)C(F)=C(O)C(N)=C1	COC(=O)C1=CC([N+](=O)[O-])=C(O)C(F)=C1F.CO.[Pd]
92854	CC1=CC(OCC(=O)OC(C)(C)C)=CC(C)=C1OC1=CC2=C(C=C1)N([Si](C)(C)C(C)(C)C)C=C2C(C)C	CC(C)C1=CN([Si](C)(C)C(C)(C)C)C2=C1C=C(B(O)O)C=C2.CC1=CC(OCC(=O)OC(C)(C)C)=CC(C)=C1O.CC(=O)[O-].CC(=O)[O-].CCN(CC)CC.ClCCl.[Cu+2].C1=CC=NC=C1
92855	O=C1N(C(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2C12COC1=C2C=CC(O)=C1	O=C1N(C(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2C12COC1=C2C=CC(OCC2=CC=CC=C2)=C1.CCOC(C)=O.CO.[Pd]
92856	COC1=CC(C2=C(C3=CCCC3(C)C)C=C(COC3=NC=CC(Br)=C3)C=C2)=C(F)C=C1	COC1=CC(C2=C(C3=CCCC3(C)C)C=C(CO)C=C2)=C(F)C=C1.FC1=NC=CC(Br)=C1.CN(C)C=O.O.[H-].[Na+]
92857	CC1=NN(C2=CC=CC=C2)C(NC2=NC=CC=C2C(N)=O)=C1	CC1=NN(C2=CC=CC=C2)C(NC2=NC=CC=C2C(=O)O)=C1.N.CCN(CC)CC.CCN=C=NCCCN(C)C.CO.ClCCl.ON1N=NC2=CC=CN=C21
92858	CS(=O)(=O)N1CCN(CC2=CC3=C(N4CCOCC4)N=C(C4=CN=CC(CO)=C4)N=C3S2)CC1	CS(=O)(=O)N1CCN(CC2=CC3=C(N4CCOCC4)N=C(C4=CN=CC(C=O)=C4)N=C3S2)CC1.CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCCl.ClCCl.O.[Na+]
92859	CC(C)(C)OC(=O)NCC(=O)NC1=CC=CC=C1	CC(C)(C)OC(=O)NCC(=O)O.NC1=CC=CC=C1.C1CCOC1.CCN=C=NCCCN(C)C.Cl
92860	CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)C(=O)COCC(=O)NCC(=O)NCC(=O)OCC1=CC=CC=C1	CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)C(=O)COCC(=O)O.NCC(=O)NCC(=O)OCC1=CC=CC=C1.CCN(CC)CC.CCN=C=NCCCN(C)C.CC1=CC=C(S(=O)(=O)O)C=C1.Cl.ClCCl
92861	CN1C=C(CC2=CN(C)C(SCC3=CC(C#N)=C(OC4=CC(C(F)(F)F)=C(Cl)C=C4)C=C3)=NC2=O)C2=CC=CC=C21	CI.CN1C=C(CC2=CNC(SCC3=CC(C#N)=C(OC4=CC(C(F)(F)F)=C(Cl)C=C4)C=C3)=NC2=O)C2=CC=CC=C21.CCN(C(C)C)C(C)C.ClC(Cl)Cl.[Br-].[Br-].[Zn+2]
92862	CC1=C(NC(=O)C2=CC=CC(I)=C2C(=O)NC(C)(C)CS(C)=O)C=CC(C(C(F)(F)F)C(F)(F)F)=C1	CSCC(C)(C)NC(=O)C1=C(I)C=CC=C1C(=O)NC1=C(C)C=C(C(C(F)(F)F)C(F)(F)F)C=C1.O=C(OO)C1=CC=CC(Cl)=C1.ClC(Cl)Cl
92863	C#CC1=C(F)C=C(Cl)C=C1	C[Si](C)(C)C#CC1=C(F)C=C(Cl)C=C1.CCCC[N+](CCCC)(CCCC)CCCC.ClCCl.[F-]
92864	CCCOC1=CC=C(C(CC(N)=O)N2C(=O)C3=CC=CC=C3C2=O)C=C1	CCCOC1=CC=C(C(CC(=O)O)N2C(=O)C3=CC=CC=C3C2=O)C=C1.[NH4+].CN(C)C1=CC=CC=N1.O.[OH-]
92865	COC(=O)[C@@H](CCSC)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)OC(C)(C)C	CC(C)(C)OC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)O.COC(=O)[C@H](N)CCSC.CC(C)COC(=O)Cl.CN1CCOCC1.Cl.ClCCl
92866	CCOC(=O)C1=C(C)N=C(N2CCC(NC(=O)C3=NC(Cl)=C(CC)N3)CC2)S1	CCOC(=O)C1=C(C)N=C(N2CCC(N)CC2)S1.CCC1=C(Cl)N=C(C(=O)O)N1.CCN=C=NCCCN(C)C.CN1CCOCC1.Cl.ON1N=NC2=CC=CC=C21
92867	CCCCOCCOC1=CC=C(C2=CC3=C(C=C2)N(CC2=NC=CS2)CCC(C(=O)O)=C3)C=C1	CCCCOCCOC1=CC=C(C2=CC3=C(C=C2)N(CC2=NC=CS2)CCC(C(=O)OC)=C3)C=C1.C1CCOC1.CO.Cl.O.[Na+].[OH-]
92868	CCC1=CC=CC(CC)=C1NC(=O)C1=CN(C)C(C2=C(C)C=NC(NC3=C(C)C=C(C(=O)N4CCC(N(C)C)CC4)C=C3)=N2)=C1	CCC1=CC=CC(CC)=C1NC(=O)C1=CN(C)C(C2=C(C)C=NC(NC3=C(C)C=C(C(=O)O)C=C3)=N2)=C1.CN(C)C1CCNCC1.CCN(C(C)C)C(C)C.CN(C)C(ON1N=NC2=CC=CC=C21)=[N+](C)C.CN(C)C=O.F[B-](F)(F)F.O
92869	CC(C)(C)[Si](C)(C)OCCCC(O)C1=CC=CC=N1	CC(C)(C)[Si](C)(C)Cl.OCCCC(O)C1=CC=CC=N1.CCN(CC)CC.CN(C)C=O.CN(C)C1=CC=CC=N1.O
92870	CC1=CC(C)=CC(C(=O)N2CCN(C(=O)CNC3CCN(C(=O)C4=CC=CC=C4)CC3)C(C3=CC(Cl)=C(Cl)C=C3)C2)=C1	CC1=CC(C)=CC(C(=O)N2CCN(C(=O)CNC3CCNCC3)C(C3=CC(Cl)=C(Cl)C=C3)C2)=C1.O=C(O)C1=CC=CC=C1.CCN(C(C)C)C(C)C.CCN(CC)CC.Cl.Cl.ClCCl.ON1N=NC2=CC=CC=C21
92871	CC1=C(COC2=CC=C(COC3=C(C=O)C4=CC=CC=C4C=C3)C=C2)N=C(C2=CC=CC=C2)O1	CC1=C(COC2=CC=C(CCl)C=C2)N=C(C2=CC=CC=C2)O1.O=CC1=C(O)C=CC2=CC=CC=C21.CN(C)C=O.O.O=C([O-])[O-].[K+].[K+]
92872	COC1=C(OC)C=C(C[C@H]2COC(=O)[C@@H]2CC2=CC(OC)=C(OC(=O)N3CCCC3)C=C2)C=C1	C1CCNC1.COC1=C(OC)C=C(C[C@H]2COC(=O)[C@@H]2CC2=CC(OC)=C(OC(=O)Cl)C=C2)C=C1.ClCCl.[Cl-].[NH4+]
92873	ClC1=CC=CC=C1C1=CC=CC=C1	ClC1=CC=CC=C1Br.OB(O)C1=CC=CC=C1.C1CCOC1.[F-].[K+]
92874	CC(=O)OC1=CC(OC(C)=O)=CC(C(=O)Cl)=C1	CC(=O)OC1=CC(OC(C)=O)=CC(C(=O)O)=C1.O=S(Cl)Cl.CN(C)C=O.CC1=CC=CC=C1
